Gene1	Gene2	Better Similarity With Homology	Similarity With Homology	LCS With Homology	Annotation Pair leading to best match	Common subsumer set	Similarity Without Homology	LCS Without Homology	Annotation Pair leading to best match	Common subsumer set	
MGI:96590	NCBI_gene:3659	1	1.85	WithHomologyUBERON_0002075	MP_0009332--HP_0100552	WithoutHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0005177,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0005177,WithHomologyUBERON_0002075,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithHomologyUBERON_0000467,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0010000	1.61	WithoutHomologyUBERON_0013765	MP_0009332--HP_0002577	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000916,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0009569,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0013765
MGI:96070	NCBI_gene:1839	1	0.72	WithHomologyGO_0008152	MP_0009142--HP_0001939	WithoutHomologyGO_0008150,WithHomologyGO_0008152,WithHomologyGO_0008150	0.23	WithoutHomologyGO_0008150	MP_0009745--HP_0001939	WithoutHomologyGO_0008150
MGI:96021	NCBI_gene:3045	1	0.72	WithHomologyGO_0008152	MP_0001585--HP_0001939	WithoutHomologyGO_0008150,WithHomologyGO_0008152,WithHomologyGO_0008150	0.23	WithoutHomologyGO_0008150	MP_0001585--HP_0001939	WithoutHomologyGO_0008150
MGI:95689	NCBI_gene:392255	1	7.28	WithHomologyUBERON_0001783	MP_0008259--HP_0007766	WithHomologyUBERON_0001021,WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000019,WithHomologyUBERON_0001981,WithHomologyBFO_0000040,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0000033,WithHomologyUBERON_0000012,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0003951,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0003951,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0000012,WithoutHomologyUBERON_0004904,WithHomologyUBERON_0000970,WithHomologyUBERON_0001016,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0001016,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000941,WithoutHomologyUBERON_0005162,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0011216,WithHomologyUBERON_0000033,WithHomologyUBERON_0004732,WithHomologyUBERON_0015212,WithHomologyUBERON_0001802,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithHomologyUBERON_0010230,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0002104,WithHomologyUBERON_0000122,WithHomologyUBERON_0000047,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000064,WithHomologyUBERON_0001783,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000063,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0000941,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0001785,WithoutHomologyUBERON_0002464,WithHomologyUBERON_0000475,WithHomologyUBERON_0004904,WithHomologyUBERON_0000477,WithHomologyUBERON_0002464,WithoutHomologyUBERON_0001021,WithoutHomologyUBERON_0010230,WithHomologyUBERON_0001032,WithHomologyUBERON_0001785,WithHomologyUBERON_0000020,WithHomologyUBERON_0004120,WithHomologyUBERON_0005162,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0000122,WithHomologyUBERON_0000062,WithHomologyUBERON_0000055,WithoutHomologyUBERON_0001802,WithoutHomologyUBERON_0004732,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970	4.06	WithoutHomologyUBERON_0001756	MP_0005106--HP_0000410	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001756,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061
MGI:95661	NCBI_gene:2623	1	4.3	WithHomologyGO_0007599	MP_0009676--HP_0003010	WithoutHomologyGO_0044699,WithoutHomologyGO_0065007,WithHomologyGO_0044699,WithoutHomologyGO_0044707,WithHomologyGO_0042592,WithHomologyGO_0065008,WithoutHomologyGO_0032501,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithHomologyGO_0044707,WithHomologyGO_0050878,WithoutHomologyGO_0050878,WithoutHomologyGO_0008152,WithHomologyGO_0032501,WithHomologyGO_0008152,WithHomologyGO_0065007,WithHomologyGO_0008150,WithoutHomologyGO_0008150,WithHomologyGO_0007599	3.9	WithoutHomologyCL_0000775	MP_0000219--HP_0001875	WithoutHomologyCL_0000325,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0006314,WithoutHomologyCL_0000081,WithoutHomologyUBERON_0002405,WithoutHomologyUBERON_0002390,WithoutHomologyUBERON_0000463,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyGO_0005575,WithoutHomologyGO_0005623,WithoutHomologyGO_0008150,WithoutHomologyCL_0000000,WithoutHomologyCL_0000003,WithoutHomologyGO_0030097,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyGO_0044699,WithoutHomologyCL_0000473,WithoutHomologyCL_0000766,WithoutHomologyGO_0048513,WithoutHomologyCL_0000763,WithoutHomologyCL_0000255,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0004177,WithoutHomologyCL_0000094,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyCL_0000988,WithoutHomologyGO_0048856,WithoutHomologyCL_0002371,WithoutHomologyCL_0000219,WithoutHomologyUBERON_0000480,WithoutHomologyGO_0048534,WithoutHomologyCL_0000738,WithoutHomologyUBERON_0000179,WithoutHomologyUBERON_0000178,WithoutHomologyCL_0000234,WithoutHomologyGO_0044767,WithoutHomologyCL_0000548,WithoutHomologyCL_0000775
MGI:95557	NCBI_gene:2318	1	5.77	WithHomologyUBERON_0004256	MP_0003081--HP_0001430	WithHomologyBFO_0000040,WithoutHomologyUBERON_0004765,WithHomologyUBERON_0014795,WithoutHomologyUBERON_0005090,WithoutHomologyUBERON_0010890,WithHomologyUBERON_0002091,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithHomologyUBERON_0010912,WithoutHomologyUBERON_0010912,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0001383,WithHomologyUBERON_0002534,WithoutHomologyUBERON_0014795,WithHomologyUBERON_0011216,WithHomologyUBERON_0004708,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0003663,WithHomologyUBERON_0003663,WithoutHomologyUBERON_0003661,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0001383,WithoutHomologyUBERON_0014892,WithHomologyUBERON_0010890,WithHomologyUBERON_0001630,WithHomologyUBERON_0002101,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithHomologyUBERON_0014892,WithoutHomologyUBERON_0001434,WithHomologyUBERON_0004256,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0005090,WithoutHomologyUBERON_0001630,WithHomologyUBERON_0008897,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithHomologyUBERON_0000061,WithHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithHomologyUBERON_0001474,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0004765,WithHomologyUBERON_0010740,WithHomologyUBERON_0003661,WithHomologyUBERON_0004120,WithHomologyUBERON_0000026,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0002101,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708	4.89	WithoutHomologyUBERON_0001383	MP_0003081--HP_0001430	WithoutHomologyUBERON_0005090,WithoutHomologyUBERON_0010890,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0010912,WithoutHomologyUBERON_0001383,WithoutHomologyUBERON_0002101,WithoutHomologyUBERON_0003661,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010740,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0014795,WithoutHomologyUBERON_0001474,WithoutHomologyUBERON_0000026,WithoutHomologyUBERON_0001434,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001630,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0014892,WithoutHomologyUBERON_0011216,WithoutHomologyUBERON_0003663,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0002091,WithoutHomologyUBERON_0004708
MGI:95283	NCBI_gene:1906	1	4.36	WithHomologyUBERON_0001723	MP_0000762--HP_0000162	WithoutHomologyUBERON_0000033,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0013522,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0001444,WithHomologyUBERON_0010000,WithHomologyUBERON_0011676,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000165,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithHomologyUBERON_0004121,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0004921,WithHomologyUBERON_0000033,WithHomologyUBERON_0004119,WithHomologyUBERON_0001245,WithHomologyUBERON_0010314,WithHomologyUBERON_0004111,WithoutHomologyUBERON_0004906,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0013765,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0004119,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0000161,WithHomologyUBERON_0000062,WithHomologyUBERON_0000166,WithHomologyUBERON_0000165,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0001007,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001456,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0007811,WithHomologyUBERON_0007811,WithHomologyUBERON_0001456,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000475,WithHomologyUBERON_0000477,WithoutHomologyUBERON_0013522,WithoutHomologyUBERON_0001007,WithHomologyUBERON_0013765,WithHomologyUBERON_0004906,WithHomologyUBERON_0000467,WithHomologyUBERON_0000020,WithHomologyUBERON_0001723,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0004921,WithHomologyUBERON_0001444,WithoutHomologyUBERON_0000061	4.06	WithoutHomologyUBERON_0001756	MP_0000049--HP_0008513	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0001756,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0001690,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0002105,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010314
MGI:94873	NCBI_gene:5092	1	3.9	WithHomologyGO_0006520	MP_0005332--HP_0010893	WithoutHomologyGO_1901564,WithoutHomologyGO_0071704,WithoutHomologyGO_0044710,WithHomologyGO_0043436,WithHomologyGO_0044281,WithoutHomologyGO_0043436,WithHomologyGO_0044763,WithoutHomologyGO_0065007,WithHomologyGO_0044238,WithHomologyGO_0042592,WithHomologyGO_0044237,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithHomologyGO_0006807,WithHomologyGO_0008152,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithHomologyGO_0019752,WithoutHomologyGO_0006807,WithHomologyGO_0006520,WithoutHomologyGO_0044237,WithHomologyGO_0044699,WithHomologyGO_0065007,WithHomologyGO_0065008,WithoutHomologyGO_0044238,WithoutHomologyGO_0044763,WithHomologyGO_0006082,WithoutHomologyGO_0008150,WithHomologyGO_0071704,WithHomologyGO_0009987,WithoutHomologyGO_0044281,WithoutHomologyGO_0019752,WithHomologyGO_0044710,WithoutHomologyGO_0006082,WithHomologyGO_1901564,WithoutHomologyGO_0008152,WithoutHomologyGO_0009987	3.78	WithoutHomologyGO_0019752	MP_0005332--HP_0010893	WithoutHomologyGO_0043436,WithoutHomologyGO_0071704,WithoutHomologyGO_0044237,WithoutHomologyGO_0065007,WithoutHomologyGO_0044281,WithoutHomologyGO_0019752,WithoutHomologyGO_0006082,WithoutHomologyGO_0065008,WithoutHomologyGO_0042592,WithoutHomologyGO_0044238,WithoutHomologyGO_0044763,WithoutHomologyGO_0044710,WithoutHomologyGO_0008152,WithoutHomologyGO_0044699,WithoutHomologyGO_0008150,WithoutHomologyGO_1901564,WithoutHomologyGO_0009987,WithoutHomologyGO_0006807
MGI:94865	NCBI_gene:1622	1	0.78	WithHomologyUBERON_0001016	MP_0000746--HP_0000707	WithoutHomologyUBERON_0000480,WithHomologyBFO_0000040,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0000061,WithoutHomologyBFO_0000040,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0001016,WithHomologyUBERON_0000467	0.23	WithoutHomologyGO_0008150	MP_0000746--HP_0001939	WithoutHomologyGO_0008150
MGI:88589	NCBI_gene:1544	1	0.72	WithHomologyGO_0008152	MP_0008872--HP_0001939	WithoutHomologyGO_0008150,WithHomologyGO_0008152,WithHomologyGO_0008150	0.23	WithoutHomologyGO_0008150	MP_0008872--HP_0001939	WithoutHomologyGO_0008150
MGI:88464	NCBI_gene:1296	1	7.84	WithHomologyUBERON_0004367	MP_0004284--HP_0012039	WithHomologyUBERON_0000019,WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0010314,WithHomologyUBERON_0010000,WithHomologyUBERON_0001772,WithHomologyUBERON_0000480,WithoutHomologyUBERON_0001986,WithHomologyUBERON_0000483,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithHomologyUBERON_0000487,WithoutHomologyUBERON_0001772,WithHomologyUBERON_0010314,WithoutHomologyUBERON_0000964,WithHomologyUBERON_0010313,WithHomologyUBERON_0002104,WithoutHomologyUBERON_0011676,WithHomologyUBERON_0000064,WithoutHomologyUBERON_0000047,WithHomologyUBERON_0000063,WithHomologyUBERON_0000061,WithHomologyUBERON_0001062,WithHomologyUBERON_0001986,WithHomologyUBERON_0001985,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithHomologyUBERON_0000490,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0007625,WithoutHomologyUBERON_0010230,WithHomologyUBERON_0000465,WithHomologyUBERON_0004121,WithHomologyUBERON_0015212,WithHomologyUBERON_0010230,WithoutHomologyUBERON_0000020,WithHomologyUBERON_0000047,WithHomologyUBERON_0000964,WithoutHomologyUBERON_0010313,WithHomologyUBERON_0000475,WithoutHomologyUBERON_0015212,WithHomologyUBERON_0000476,WithHomologyUBERON_0000479,WithHomologyUBERON_0005764,WithoutHomologyUBERON_0015808,WithHomologyUBERON_0005769,WithHomologyUBERON_0012275,WithHomologyUBERON_0000119,WithHomologyUBERON_0004367,WithHomologyUBERON_0006914,WithHomologyUBERON_0001032,WithHomologyUBERON_0011676,WithHomologyUBERON_0015808,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000487,WithoutHomologyUBERON_0005769,WithoutHomologyUBERON_0012275,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0005764,WithHomologyBFO_0000040,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0000970,WithoutHomologyUBERON_0001032,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0010371,WithHomologyUBERON_0000033,WithHomologyUBERON_0010371,WithoutHomologyUBERON_0000490,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0000064,WithHomologyUBERON_0001801,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001985,WithoutHomologyUBERON_0000476,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0000479,WithHomologyUBERON_0007625,WithHomologyUBERON_0000467,WithHomologyUBERON_0000020,WithHomologyUBERON_0003102,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0000970	7.08	WithoutHomologyUBERON_0001985	MP_0005301--HP_0012039	WithoutHomologyUBERON_0000033,WithoutHomologyUBERON_0002104,WithoutHomologyUBERON_0000475,WithoutHomologyUBERON_0011676,WithoutHomologyUBERON_0000019,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0004121,WithoutHomologyUBERON_0015808,WithoutHomologyUBERON_0000119,WithoutHomologyUBERON_0007625,WithoutHomologyUBERON_0010314,WithoutHomologyUBERON_0000479,WithoutHomologyUBERON_0010230,WithoutHomologyUBERON_0001032,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0010371,WithoutHomologyUBERON_0000064,WithoutHomologyUBERON_0000964,WithoutHomologyUBERON_0000020,WithoutHomologyUBERON_0001772,WithoutHomologyUBERON_0000047,WithoutHomologyUBERON_0000063,WithoutHomologyUBERON_0001986,WithoutHomologyUBERON_0001985,WithoutHomologyUBERON_0006914,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0010313,WithoutHomologyUBERON_0000483,WithoutHomologyUBERON_0003102,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000487,WithoutHomologyUBERON_0015212,WithoutHomologyUBERON_0000490,WithoutHomologyUBERON_0012275,WithoutHomologyUBERON_0001801,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0000970
MGI:88457	NCBI_gene:1289	1	3.63	WithHomologyUBERON_0000947	MP_0000272--HP_0001679	WithoutHomologyUBERON_0000055,WithHomologyUBERON_0000055,WithHomologyUBERON_0004571,WithoutHomologyUBERON_0004535,WithHomologyUBERON_0004573,WithoutHomologyUBERON_0000465,WithHomologyUBERON_0004535,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004120,WithHomologyBFO_0000040,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0003509,WithoutHomologyUBERON_0004573,WithHomologyUBERON_0013768,WithoutHomologyUBERON_0013768,WithoutHomologyUBERON_0004571,WithHomologyUBERON_0002049,WithHomologyUBERON_0004111,WithHomologyUBERON_0003509,WithHomologyUBERON_0001637,WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithHomologyUBERON_0000061,WithoutHomologyUBERON_0001637,WithoutHomologyUBERON_0000477,WithHomologyUBERON_0001062,WithHomologyUBERON_0000947,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000477,WithHomologyUBERON_0007798,WithHomologyUBERON_0001981,WithHomologyUBERON_0004120,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0007798	3.44	WithoutHomologyUBERON_0013768	MP_0000272--HP_0001679	WithoutHomologyUBERON_0004111,WithoutHomologyUBERON_0000055,WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0004535,WithoutHomologyUBERON_0001981,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0001062,WithoutHomologyBFO_0000040,WithoutHomologyUBERON_0003509,WithoutHomologyUBERON_0013768,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000477,WithoutHomologyUBERON_0004571,WithoutHomologyUBERON_0004120,WithoutHomologyUBERON_0001637,WithoutHomologyUBERON_0004573,WithoutHomologyUBERON_0007798
MGI:88233	NCBI_gene:729	1	0.72	WithHomologyGO_0008152	MP_0005166--HP_0001939	WithoutHomologyGO_0008150,WithHomologyGO_0008152,WithHomologyGO_0008150	0.23	WithoutHomologyGO_0008150	MP_0005166--HP_0001939	WithoutHomologyGO_0008150
MGI:88095	NCBI_gene:462	1	1.85	WithHomologyUBERON_0002075	MP_0000691--HP_0002088	WithoutHomologyUBERON_0000480,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyUBERON_0000062,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithHomologyUBERON_0005177,WithHomologyUBERON_0002075,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyUBERON_0001062,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0000061,WithHomologyUBERON_0010000	1.55	WithoutHomologyUBERON_0005181	MP_0000266--HP_0002088	WithoutHomologyUBERON_0000480,WithoutHomologyUBERON_0005177,WithoutHomologyUBERON_0005181,WithoutHomologyUBERON_0000061,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyUBERON_0001062,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0000465
MGI:87983	NCBI_gene:249	1	4.71	WithHomologyGO_0030282	MP_0002896--HP_0002748	WithHomologyGO_0009888,WithoutHomologyUBERON_0000465,WithoutHomologyUBERON_0000467,WithHomologyGO_0032502,WithHomologyGO_0001503,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0008150,WithHomologyUBERON_0000467,WithHomologyUBERON_0000465,WithHomologyUBERON_0000480,WithHomologyGO_0044707,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0044699,WithHomologyGO_0008150,WithoutHomologyGO_0031214,WithHomologyGO_0048856,WithoutHomologyGO_0001503,WithoutHomologyGO_0032502,WithHomologyGO_0044699,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001434,WithHomologyUBERON_0000062,WithHomologyUBERON_0000061,WithHomologyGO_0030282,WithHomologyUBERON_0001062,WithHomologyGO_0032501,WithoutHomologyGO_0048856,WithHomologyGO_0031214,WithHomologyUBERON_0010000,WithoutHomologyUBERON_0000480,WithHomologyUBERON_0001474,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0009888,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0001062,WithHomologyUBERON_0001434,WithHomologyUBERON_0004765	4.63	WithoutHomologyGO_0031214	MP_0002896--HP_0002748	WithoutHomologyUBERON_0000480,WithoutHomologyGO_0032502,WithoutHomologyUBERON_0001474,WithoutHomologyGO_0044707,WithoutHomologyGO_0032501,WithoutHomologyUBERON_0001434,WithoutHomologyGO_0008150,WithoutHomologyUBERON_0000061,WithoutHomologyGO_0009888,WithoutHomologyUBERON_0010000,WithoutHomologyUBERON_0000062,WithoutHomologyGO_0001503,WithoutHomologyUBERON_0000465,WithoutHomologyGO_0044699,WithoutHomologyUBERON_0004765,WithoutHomologyUBERON_0000467,WithoutHomologyUBERON_0001062,WithoutHomologyGO_0048856,WithoutHomologyGO_0031214
